date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:52:27	2931/2931	U-----	200	untouched ('')	image/jpeg	etag:%22b73-3ad595cdfd700%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00077-1_klein.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00077-1_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:27	18954/18954	U-----	200	untouched ('')	image/jpeg	etag:%224a0a-3ad595cdfd700%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00077-1.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00077-1.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:27	366/366	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:25%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00078.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00078.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:27	2884/2884	U-----	200	untouched ('')	image/jpeg	etag:%22b44-3ad595cdfd700%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00078_klein.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00078_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:27	39615/39615	U-----	200	untouched ('')	image/jpeg	etag:%229abf-3ad595cd094c0%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00079.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00079.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:28	366/366	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:26%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00081.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00081.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:28	372/372	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:26%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00079_klein.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00079_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:28	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1451.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:28	366/366	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:26%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00082.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00082.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:28	372/372	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:26%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00081_klein.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00081_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:28	2170/2170	U-----	200	untouched ('')	image/jpeg	etag:%2287a-3ad595cfe5b80%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00082_klein.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00082_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:28	13262/13262	U-----	200	untouched ('')	image/jpeg	etag:%2233ce-3ad595cfe5b80%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00084.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00084.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:28	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1452.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:28	2257/2257	U-----	200	untouched ('')	image/jpeg	etag:%228d1-3ad595cfe5b80%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00084_klein.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00084_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:28	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1453.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:28	23695/23695	U-----	200	untouched ('')	image/jpeg	etag:%225c8f-3ad595cef1940%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00085.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00085.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:28	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1454.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:28	2563/2563	U-----	200	untouched ('')	image/jpeg	etag:%22a03-3ad595cef1940%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00085_klein.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00085_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:29	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1455.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:29	366/366	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:27%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00014.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00014.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:29	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1456.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:29	372/372	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:28%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00014_klein.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00014_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:29	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1457.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:29	366/366	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:28%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00100.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00100.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:29	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1458.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:29	372/372	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:28%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00100_klein.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00100_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:29	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1459.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:30	366/366	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:28%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00101.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00101.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:30	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.145a.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:30	4387/4387	U-----	200	untouched ('')	image/jpeg	etag:%221123-3ad595d96f200%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00101_klein.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00101_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:30	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.145b.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:30	36667/36667	U-----	200	untouched ('')	image/jpeg	etag:%228f3b-3ad595d87afc0%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00102.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00102.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:30	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.145c.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:30	3496/3496	U-----	200	untouched ('')	image/jpeg	etag:%22da8-3ad595d87afc0%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00102_klein.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00102_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:30	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.145d.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:30	366/366	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:29%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00037.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00037.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:30	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.145e.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:31	372/372	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:29%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00037_klein.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00037_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:31	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.145f.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:31	366/366	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:29%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00011.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00011.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:31	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1460.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:31	3150/3150	U-----	200	untouched ('')	image/jpeg	etag:%22c4e-3ad5985a4da00%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00011_klein.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00011_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:31	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1461.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:31	36208/36208	U-----	200	untouched ('')	image/jpeg	etag:%228d70-3ad59859597c0%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00012.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00012.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:31	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1462.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:31	372/372	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:30%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00012_klein.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00012_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:31	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1463.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:32	65191/65191	U-----	200	untouched ('')	image/jpeg	etag:%22fea7-3ad595db57680%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00103.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00103.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:32	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1464.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:32	3929/3929	U-----	200	untouched ('')	image/jpeg	etag:%22f59-3ad595db57680%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00103_klein.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00103_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:32	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1465.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:32	366/366	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:31%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00035.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00035.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:32	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1466.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:32	4654/4654	U-----	200	untouched ('')	image/jpeg	etag:%22122e-3ad595b71a100%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00035_klein.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00035_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:32	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1467.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:32	366/366	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:31%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00042.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00042.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:33	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1468.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:33	3793/3793	U-----	200	untouched ('')	image/jpeg	etag:%22ed1-3ad595b80e340%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00042_klein.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00042_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:33	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.1469.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:33	66881/66881	U-----	200	untouched ('')	image/jpeg	etag:%2210541-3ad595baeaa00%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00043.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00043.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:33	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.146a.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:33	3736/3736	U-----	200	untouched ('')	image/jpeg	etag:%22e98-3ad595baeaa00%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00043_klein.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00043_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:33	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.146b.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:33	366/366	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:32%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00109.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00109.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:33	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.146c.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:33	372/372	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:32%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00109_klein.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00109_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:34	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.146d.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:34	366/366	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:32%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00020.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00020.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
23:52:34	0/-1	---M--	302	error ('')			http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/_/images._/pixel.146e.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/radboerse/fotos.html)
23:52:34	372/372	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:52:33%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00020_klein.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/kinderfest/img/dsc00020_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2002/kinderfest/fotos.html)
